function_name,arg1,arg2,arg_type,param1,param2,labels,,,,,
calloc,1,len,void *,,,0,,,,,
calloc,len,1,void *,,,1,,,,,
strstr,select,"[type \eq\""""",char *,,,0,,,,,
strstr,"[type \eq\""""",select,char *,,,1,,,,,
strstr,select,"[type \eq\"" \""local\""""",char *,,,0,,,,,
strstr,"[type \eq\"" \""local\""""",select,char *,,,1,,,,,
strstr,select,"[model \eq\""""",char *,,,0,,,,,
strstr,"[model \eq\""""",select,char *,,,1,,,,,
strstr,select,"[model \eq\"" \""local\""""",char *,,,0,,,,,
strstr,"[model \eq\"" \""local\""""",select,char *,,,1,,,,,
strcmp,word,all,int,,,0,,,,,
strcmp,all,word,int,,,1,,,,,
strcmp,word,all,int,,,0,,,,,
strcmp,all,word,int,,,1,,,,,
copyQData,qPtr,oldQPtr,void,,,0,,,,,
copyQData,oldQPtr,qPtr,void,,,1,,,,,
addUGDataValues1,gUData,uPtr,void,,,0,,,,,
addUGDataValues1,uPtr,gUData,void,,,1,,,,,
strcmp,sp,all,int,,,0,,,,,
strcmp,all,sp,int,,,1,,,,,
strcmp,sp,all,int,,,0,,,,,
strcmp,all,sp,int,,,1,,,,,
strcmp,*,all,int,,,0,,,,,
strcmp,all,*,int,,,1,,,,,
strcmp,user,lsfUserName,int,,,0,,,,,
strcmp,lsfUserName,user,int,,,1,,,,,
strcmp,user,all users,int,,,0,,,,,
strcmp,all users,user,int,,,1,,,,,
smail,user,host,int,to,tohost,0,,,,,
smail,host,user,int,to,tohost,1,,,,,
dup2,maild,0,int,__fd,__fd2,0,,,,,
dup2,0,maild,int,__fd,__fd2,1,,,,,
putEnv,RECONFIG_CHECK,YES,int,,,0,,,,,
putEnv,YES,RECONFIG_CHECK,int,,,1,,,,,
equalHost_,masterHost,myhostnm,int,,,0,,,,,
equalHost_,myhostnm,masterHost,int,,,1,,,,,
FD_ISSET,cliPtr,&,int,,,0,,,,,
FD_ISSET,&,cliPtr,int,,,1,,,,,
FD_ISSET,cliPtr,&,int,,,0,,,,,
FD_ISSET,&,cliPtr,int,,,1,,,,,
equalHost_,masterHost,myhostnm,int,,,0,,,,,
equalHost_,myhostnm,masterHost,int,,,1,,,,,
dup2,p,1,int,__fd,__fd2,0,,,,,
dup2,1,p,int,__fd,__fd2,1,,,,,
dup2,p,2,int,__fd,__fd2,0,,,,,
dup2,2,p,int,__fd,__fd2,1,,,,,
dup2,i,0,int,__fd,__fd2,0,,,,,
dup2,0,i,int,__fd,__fd2,1,,,,,
strcpy,jp,pw,char *,,,0,,,,,
strcpy,pw,jp,char *,,,1,,,,,
strcat,jp,&,char *,,,0,,,,,
strcat,&,jp,char *,,,1,,,,,
putEnv,HOME,lsbDir,int,,,0,,,,,
putEnv,lsbDir,HOME,int,,,1,,,,,
putEnv,HOME,lsbDir,int,,,0,,,,,
putEnv,lsbDir,HOME,int,,,1,,,,,
strcmp,oldJobId,newJobId,int,,,0,,,,,
strcmp,newJobId,oldJobId,int,,,1,,,,,
myRename,chkpntDir,restartDir,int,,,0,,,,,
myRename,restartDir,chkpntDir,int,,,1,,,,,
rename,fromDir,toDir,int,,,0,,,,,
rename,toDir,fromDir,int,,,1,,,,,
rmvJobStarterStr,line,jobStarter,void,line,jobStarter,0,,,,,
rmvJobStarterStr,jobStarter,line,void,line,jobStarter,1,,,,,
dup2,i,0,int,__fd,__fd2,0,,,,,
dup2,0,i,int,__fd,__fd2,1,,,,,
dup2,i,1,int,__fd,__fd2,0,,,,,
dup2,1,i,int,__fd,__fd2,1,,,,,
dup2,1,2,int,__fd,__fd2,0,,,,,
dup2,2,1,int,__fd,__fd2,1,,,,,
dup2,i,2,int,__fd,__fd2,0,,,,,
dup2,2,i,int,__fd,__fd2,1,,,,,
putEnv,LSF_ENVDIR,env_dir,int,,,0,,,,,
putEnv,env_dir,LSF_ENVDIR,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
equalHost_,masterHost,myhostnm,int,,,0,,,,,
equalHost_,myhostnm,masterHost,int,,,1,,,,,
kill,mbdPid,0,int,,,0,,,,,
kill,0,mbdPid,int,,,1,,,,,
strcmp,nameType,host,int,,,0,,,,,
strcmp,host,nameType,int,,,1,,,,,
strcmp,argv,myhostname,int,,,0,,,,,
strcmp,myhostname,argv,int,,,1,,,,,
strcmp,nameType,hostC,int,,,0,,,,,
strcmp,hostC,nameType,int,,,1,,,,,
strcmp,nameType,queueC,int,,,0,,,,,
strcmp,queueC,nameType,int,,,1,,,,,
strcmp,nameType,user,int,,,0,,,,,
strcmp,user,nameType,int,,,1,,,,,
strcmp,argv,all,int,,,0,,,,,
strcmp,all,argv,int,,,1,,,,,
printf,fomt,word,int,,,0,,,,,
printf,word,fomt,int,,,1,,,,,
strcmp,sp,all,int,,,0,,,,,
strcmp,all,sp,int,,,1,,,,,
strcmp,word,cp,int,,,0,,,,,
strcmp,cp,word,int,,,1,,,,,
strcmp,sp,all,int,,,0,,,,,
strcmp,all,sp,int,,,1,,,,,
strcmp,word,cp,int,,,0,,,,,
strcmp,cp,word,int,,,1,,,,,
useTmp,exHost,fname,int,,,0,,,,,
useTmp,fname,exHost,int,,,1,,,,,
useTmp,exHost,fname,int,,,0,,,,,
useTmp,fname,exHost,int,,,1,,,,,
ls_initrex,1,0,int,,,0,,,,,
ls_initrex,0,1,int,,,1,,,,,
ls_initrex,1,0,int,,,0,,,,,
ls_initrex,0,1,int,,,1,,,,,
strstr,argv,bmig,char *,,,0,,,,,
strstr,bmig,argv,char *,,,1,,,,,
strstr,argv,brequeue,char *,,,0,,,,,
strstr,brequeue,argv,char *,,,1,,,,,
prtWordL,4,prtValue,int,,,0,,,,,
prtWordL,prtValue,4,int,,,1,,,,,
prtWordL,4,prtValue,int,,,0,,,,,
prtWordL,prtValue,4,int,,,1,,,,,
prtWordL,4,prtValue,int,,,0,,,,,
prtWordL,prtValue,4,int,,,1,,,,,
strcmp,optarg,all,int,,,0,,,,,
strcmp,all,optarg,int,,,1,,,,,
strstr,argv,bkill,char *,,,0,,,,,
strstr,bkill,argv,char *,,,1,,,,,
strstr,argv,bstop,char *,,,0,,,,,
strstr,bstop,argv,char *,,,1,,,,,
strstr,argv,bresume,char *,,,0,,,,,
strstr,bresume,argv,char *,,,1,,,,,
strstr,argv,bchkpnt,char *,,,0,,,,,
strstr,bchkpnt,argv,char *,,,1,,,,,
strstr,argv,bdel,char *,,,0,,,,,
strstr,bdel,argv,char *,,,1,,,,,
strcmp,get_status,DONE,int,,,0,,,,,
strcmp,DONE,get_status,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strstr,pCurChar,method=,char *,,,0,,,,,
strstr,method=,pCurChar,char *,,,1,,,,,
strstr,req,select[,char *,,,0,,,,,
strstr,select[,req,char *,,,1,,,,,
strstr,req,order[,char *,,,0,,,,,
strstr,order[,req,char *,,,1,,,,,
strstr,req,rusage[,char *,,,0,,,,,
strstr,rusage[,req,char *,,,1,,,,,
strstr,req,filter[,char *,,,0,,,,,
strstr,filter[,req,char *,,,1,,,,,
strstr,req,span[,char *,,,0,,,,,
strstr,span[,req,char *,,,1,,,,,
strstr,req,same[,char *,,,0,,,,,
strstr,same[,req,char *,,,1,,,,,
calloc,1,size,void *,,,0,,,,,
calloc,size,1,void *,,,1,,,,,
calloc,1,size,void *,,,0,,,,,
calloc,size,1,void *,,,1,,,,,
calloc,1,size,void *,,,0,,,,,
calloc,size,1,void *,,,1,,,,,
dup2,fd,1,int,__fd,__fd2,0,,,,,
dup2,1,fd,int,__fd,__fd2,1,,,,,
dup2,fd,2,int,__fd,__fd2,0,,,,,
dup2,2,fd,int,__fd,__fd2,1,,,,,
checkConf,1,2,int,,,0,,,,,
checkConf,2,1,int,,,1,,,,,
dup2,stdoutsave,1,int,__fd,__fd2,0,,,,,
dup2,1,stdoutsave,int,__fd,__fd2,1,,,,,
dup2,stdoutsave,2,int,__fd,__fd2,0,,,,,
dup2,2,stdoutsave,int,__fd,__fd2,1,,,,,
checkConf,0,2,int,,,0,,,,,
checkConf,2,0,int,,,1,,,,,
checkConf,vFlag,2,int,,,0,,,,,
checkConf,2,vFlag,int,,,1,,,,,
strstr,nargv,badmin,char *,,,0,,,,,
strstr,badmin,nargv,char *,,,1,,,,,
strcmp,word,LC_M_LOG,int,,,0,,,,,
strcmp,LC_M_LOG,word,int,,,1,,,,,
strcmp,word,LC_PERFM,int,,,0,,,,,
strcmp,LC_PERFM,word,int,,,1,,,,,
strcmp,word,LC_MPI,int,,,0,,,,,
strcmp,LC_MPI,word,int,,,1,,,,,
strcmp,word,LC_JGRP,int,,,0,,,,,
strcmp,LC_JGRP,word,int,,,1,,,,,
strstr,optarg,/,char *,,,0,,,,,
strstr,/,optarg,char *,,,1,,,,,
strstr,optarg,\\,char *,,,0,,,,,
strstr,\\,optarg,char *,,,1,,,,,
calloc,numJids,sizeof,void *,,,0,,,,,
calloc,sizeof,numJids,void *,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,-R,int,,,0,,,,,
strcmp,-R,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,indx,swap,int,,,0,,,,,
strcmp,swap,indx,int,,,1,,,,,
strcmp,indx,login,int,,,0,,,,,
strcmp,login,indx,int,,,1,,,,,
strcmp,indx,idle,int,,,0,,,,,
strcmp,idle,indx,int,,,1,,,,,
strcmp,indx,cpu,int,,,0,,,,,
strcmp,cpu,indx,int,,,1,,,,,
strcmp,indx,fmt,int,,,0,,,,,
strcmp,fmt,indx,int,,,1,,,,,
strcmp,fmt,mem,int,,,0,,,,,
strcmp,mem,fmt,int,,,1,,,,,
strcmp,fmt,tmp,int,,,0,,,,,
strcmp,tmp,fmt,int,,,1,,,,,
strcmp,fmt,swp,int,,,0,,,,,
strcmp,swp,fmt,int,,,1,,,,,
strcmp,optarg,all,int,,,0,,,,,
strcmp,all,optarg,int,,,1,,,,,
strcmp,argv,eq,int,,,0,,,,,
strcmp,eq,argv,int,,,1,,,,,
strcmp,sp2,sp,int,,,0,,,,,
strcmp,sp,sp2,int,,,1,,,,,
strcmp,argv,ne,int,,,0,,,,,
strcmp,ne,argv,int,,,1,,,,,
strcmp,sp2,sp,int,,,0,,,,,
strcmp,sp,sp2,int,,,1,,,,,
strcmp,argv,ge,int,,,0,,,,,
strcmp,ge,argv,int,,,1,,,,,
strcmp,sp2,sp,int,,,0,,,,,
strcmp,sp,sp2,int,,,1,,,,,
strcmp,argv,le,int,,,0,,,,,
strcmp,le,argv,int,,,1,,,,,
strcmp,sp2,sp,int,,,0,,,,,
strcmp,sp,sp2,int,,,1,,,,,
strcmp,argv,gt,int,,,0,,,,,
strcmp,gt,argv,int,,,1,,,,,
strcmp,sp2,sp,int,,,0,,,,,
strcmp,sp,sp2,int,,,1,,,,,
strcmp,argv,lt,int,,,0,,,,,
strcmp,lt,argv,int,,,1,,,,,
strcmp,sp2,sp,int,,,0,,,,,
strcmp,sp,sp2,int,,,1,,,,,
strcmp,hPtr,myTclLsInfo,int,,,0,,,,,
strcmp,myTclLsInfo,hPtr,int,,,1,,,,,
calloc,number,size,void *,__nmemb,__size,0,,,,,
calloc,size,number,void *,__nmemb,__size,1,,,,,
strcmp,defLogFileName,res,int,__s1,__s2,0,,,,,
strcmp,res,defLogFileName,int,__s1,__s2,1,,,,,
putEnv,DYN_DBG_LOGCLASS,,int,,,0,,,,,
putEnv,,DYN_DBG_LOGCLASS,int,,,1,,,,,
putEnv,DYN_DBG_LOGLEVEL,,int,,,0,,,,,
putEnv,,DYN_DBG_LOGLEVEL,int,,,1,,,,,
putEnv,DYN_DBG_LOGDIR,,int,,,0,,,,,
putEnv,,DYN_DBG_LOGDIR,int,,,1,,,,,
putEnv,DYN_DBG_LOGFILENAME,,int,,,0,,,,,
putEnv,,DYN_DBG_LOGFILENAME,int,,,1,,,,,
strcmp,resourceNames,argv,int,,,0,,,,,
strcmp,argv,resourceNames,int,,,1,,,,,
strcmp,i,zzzz,int,__s1,__s2,0,,,,,
strcmp,zzzz,i,int,__s1,__s2,1,,,,,
strcmp,mid,(,int,__s1,__s2,0,,,,,
strcmp,(,mid,int,__s1,__s2,1,,,,,
calloc,yyleng,sizeof,void *,__nmemb,__size,0,,,,,
calloc,sizeof,yyleng,void *,__nmemb,__size,1,,,,,
strcmp,source,"\\""""",int,__s1,__s2,0,,,,,
strcmp,"\\""""",source,int,__s1,__s2,1,,,,,
calloc,1,size,void *,__nmemb,__size,0,,,,,
calloc,size,1,void *,__nmemb,__size,1,,,,,
dup2,i,0,int,,,0,,,,,
dup2,0,i,int,,,1,,,,,
dup2,0,1,int,,,0,,,,,
dup2,1,0,int,,,1,,,,,
dup2,0,2,int,,,0,,,,,
dup2,2,0,int,,,1,,,,,
calloc,4,sizeof,void *,,,0,,,,,
calloc,sizeof,4,void *,,,1,,,,,
calloc,5,sizeof,void *,,,0,,,,,
calloc,sizeof,5,void *,,,1,,,,,
calloc,numXorExprs,sizeof,void *,,,0,,,,,
calloc,sizeof,numXorExprs,void *,,,1,,,,,
strcmp,value,ok,int,,,0,,,,,
strcmp,ok,value,int,,,1,,,,,
strcmp,value,busy,int,,,0,,,,,
strcmp,busy,value,int,,,1,,,,,
strcmp,value,lockU,int,,,0,,,,,
strcmp,lockU,value,int,,,1,,,,,
strcmp,value,lockW,int,,,0,,,,,
strcmp,lockW,value,int,,,1,,,,,
strcmp,value,lock,int,,,0,,,,,
strcmp,lock,value,int,,,1,,,,,
strcmp,value,lockM,int,,,0,,,,,
strcmp,lockM,value,int,,,1,,,,,
strcmp,value,lockUW,int,,,0,,,,,
strcmp,lockUW,value,int,,,1,,,,,
strcmp,value,lockUM,int,,,0,,,,,
strcmp,lockUM,value,int,,,1,,,,,
strcmp,value,lockWM,int,,,0,,,,,
strcmp,lockWM,value,int,,,1,,,,,
strcmp,value,lockUWM,int,,,0,,,,,
strcmp,lockUWM,value,int,,,1,,,,,
strcmp,value,unavail,int,,,0,,,,,
strcmp,unavail,value,int,,,1,,,,,
strcasecmp,wp,begin,int,,,0,,,,,
strcasecmp,begin,wp,int,,,1,,,,,
strcasecmp,word,end,int,,,0,,,,,
strcasecmp,end,word,int,,,1,,,,,
strcmp,timep,Sun,int,,,0,,,,,
strcmp,Sun,timep,int,,,1,,,,,
strcmp,timep,Mon,int,,,0,,,,,
strcmp,Mon,timep,int,,,1,,,,,
strcmp,timep,Tue,int,,,0,,,,,
strcmp,Tue,timep,int,,,1,,,,,
strcmp,timep,Wed,int,,,0,,,,,
strcmp,Wed,timep,int,,,1,,,,,
strcmp,timep,Thu,int,,,0,,,,,
strcmp,Thu,timep,int,,,1,,,,,
strcmp,timep,Fri,int,,,0,,,,,
strcmp,Fri,timep,int,,,1,,,,,
strcmp,timep,Sat,int,,,0,,,,,
strcmp,Sat,timep,int,,,1,,,,,
listpush,L,e,int,h,e,0,,,,,
listpush,e,L,int,h,e,1,,,,,
listenque,L,e,int,h,e,0,,,,,
listenque,e,L,int,h,e,1,,,,,
strcmp,q,cmd,int,,,0,,,,,
strcmp,cmd,q,int,,,1,,,,,
strcmp,optName,cp1,int,,,0,,,,,
strcmp,cp1,optName,int,,,1,,,,,
dup2,fd,1,int,,,0,,,,,
dup2,1,fd,int,,,1,,,,,
dup2,fd,2,int,,,0,,,,,
dup2,2,fd,int,,,1,,,,,
checkConf,0,1,int,,,0,,,,,
checkConf,1,0,int,,,1,,,,,
strstr,argv,lsadmin,char *,,,0,,,,,
strstr,lsadmin,argv,char *,,,1,,,,,
ls_initrex,numHost,0,int,,,0,,,,,
ls_initrex,0,numHost,int,,,1,,,,,
startupAllHosts,opCode,confirm,void,,,0,,,,,
startupAllHosts,confirm,opCode,void,,,1,,,,,
strcmp,argv,reconfig,int,__s1,__s2,0,,,,,
strcmp,reconfig,argv,int,__s1,__s2,1,,,,,
strcmp,argv,all,int,__s1,__s2,0,,,,,
strcmp,all,argv,int,__s1,__s2,1,,,,,
strcmp,argv,all,int,__s1,__s2,0,,,,,
strcmp,all,argv,int,__s1,__s2,1,,,,,
ctrlAllRes,opCode,data,void,,,0,,,,,
ctrlAllRes,data,opCode,void,,,1,,,,,
ls_initrex,num_port,0,int,,,0,,,,,
ls_initrex,0,num_port,int,,,1,,,,,
strcasecmp,wp,begin,int,,,0,,,,,
strcasecmp,begin,wp,int,,,1,,,,,
strcasecmp,word,end,int,,,0,,,,,
strcasecmp,end,word,int,,,1,,,,,
strcmp,value,-,int,,,0,,,,,
strcmp,-,value,int,,,1,,,,,
strcasecmp,wp,begin,int,,,0,,,,,
strcasecmp,begin,wp,int,,,1,,,,,
strcasecmp,word,end,int,,,0,,,,,
strcasecmp,end,word,int,,,1,,,,,
fopen,fname,r,FILE *,__filename,__modes,0,,,,,
fopen,r,fname,FILE *,__filename,__modes,1,,,,,
strcasecmp,cp,define,int,,,0,,,,,
strcasecmp,define,cp,int,,,1,,,,,
strcmp,defNames,word,int,,,0,,,,,
strcmp,word,defNames,int,,,1,,,,,
strcasecmp,cp,if,int,,,0,,,,,
strcasecmp,if,cp,int,,,1,,,,,
strcmp,defNames,word,int,,,0,,,,,
strcmp,word,defNames,int,,,1,,,,,
linkNode,prev,node,int,prev,node,0,,,,,
linkNode,node,prev,int,prev,node,1,,,,,
strcasecmp,cp,elif,int,,,0,,,,,
strcasecmp,elif,cp,int,,,1,,,,,
strcmp,defNames,word,int,,,0,,,,,
strcmp,word,defNames,int,,,1,,,,,
linkNode,prev,node,int,prev,node,0,,,,,
linkNode,node,prev,int,prev,node,1,,,,,
strcasecmp,cp,else,int,,,0,,,,,
strcasecmp,else,cp,int,,,1,,,,,
strcasecmp,cp,endif,int,,,0,,,,,
strcasecmp,endif,cp,int,,,1,,,,,
strcasecmp,cp,define,int,,,0,,,,,
strcasecmp,define,cp,int,,,1,,,,,
strcasecmp,cp,if,int,,,0,,,,,
strcasecmp,if,cp,int,,,1,,,,,
strcasecmp,cp,elif,int,,,0,,,,,
strcasecmp,elif,cp,int,,,1,,,,,
strcasecmp,cp,else,int,,,0,,,,,
strcasecmp,else,cp,int,,,1,,,,,
strcasecmp,cp,endif,int,,,0,,,,,
strcasecmp,endif,cp,int,,,1,,,,,
linkNode,prev,node,int,prev,node,0,,,,,
linkNode,node,prev,int,prev,node,1,,,,,
listen,s,1024,int,,,0,,,,,
listen,1024,s,int,,,1,,,,,
listen,acceptSock,5,int,,,0,,,,,
listen,5,acceptSock,int,,,1,,,,,
dup2,in,0,int,,,0,,,,,
dup2,0,in,int,,,1,,,,,
dup2,out,1,int,,,0,,,,,
dup2,1,out,int,,,1,,,,,
strcmp,otherbuf,lastMsg,int,,,0,,,,,
strcmp,lastMsg,otherbuf,int,,,1,,,,,
strcmp,logMask,LOG_ALERT,int,,,0,,,,,
strcmp,LOG_ALERT,logMask,int,,,1,,,,,
strcmp,logMask,LOG_EMERG,int,,,0,,,,,
strcmp,LOG_EMERG,logMask,int,,,1,,,,,
strcmp,logMask,LOG_ERR,int,,,0,,,,,
strcmp,LOG_ERR,logMask,int,,,1,,,,,
strcmp,logMask,LOG_CRIT,int,,,0,,,,,
strcmp,LOG_CRIT,logMask,int,,,1,,,,,
strcmp,logMask,LOG_WARNING,int,,,0,,,,,
strcmp,LOG_WARNING,logMask,int,,,1,,,,,
strcmp,logMask,LOG_NOTICE,int,,,0,,,,,
strcmp,LOG_NOTICE,logMask,int,,,1,,,,,
strcmp,logMask,LOG_INFO,int,,,0,,,,,
strcmp,LOG_INFO,logMask,int,,,1,,,,,
strcmp,logMask,LOG_DEBUG,int,,,0,,,,,
strcmp,LOG_DEBUG,logMask,int,,,1,,,,,
strcmp,optName,cp1,int,,,0,,,,,
strcmp,cp1,optName,int,,,1,,,,,
calloc,LSFAdmins,sizeof,void *,,,0,,,,,
calloc,sizeof,LSFAdmins,void *,,,1,,,,,
strcmp,name,LSFAdmins,int,,,0,,,,,
strcmp,LSFAdmins,name,int,,,1,,,,,
strcmp,LIM_START,event,int,,,0,,,,,
strcmp,event,LIM_START,int,,,1,,,,,
strcmp,LIM_SHUTDOWN,event,int,,,0,,,,,
strcmp,event,LIM_SHUTDOWN,int,,,1,,,,,
strcmp,ADD_HOST,event,int,,,0,,,,,
strcmp,event,ADD_HOST,int,,,1,,,,,
strcmp,REMOVE_HOST,event,int,,,0,,,,,
strcmp,event,REMOVE_HOST,int,,,1,,,,,
equalHost_,rh,host,int,,,0,,,,,
equalHost_,host,rh,int,,,1,,,,,
strstr,fmt,%M,char *,,,0,,,,,
strstr,%M,fmt,char *,,,1,,,,,
strstr,fmt,%m,char *,,,0,,,,,
strstr,%m,fmt,char *,,,1,,,,,
calloc,cc,sizeof,void *,,,0,,,,,
calloc,sizeof,cc,void *,,,1,,,,,
calloc,cc,sizeof,void *,,,0,,,,,
calloc,sizeof,cc,void *,,,1,,,,,
calloc,1,sizeof,void *,,,0,,,,,
calloc,sizeof,1,void *,,,1,,,,,
setreuid,ruid,euid,int,__ruid,__euid,0,,,,,
setreuid,euid,ruid,int,__ruid,__euid,1,,,,,
strcmp,sigSymbol,sigString,int,,,0,,,,,
strcmp,sigString,sigSymbol,int,,,1,,,,,
strcmp,sigSig,sigString,int,,,0,,,,,
strcmp,sigString,sigSig,int,,,1,,,,,
strcasecmp,word,begin,int,,,0,,,,,
strcasecmp,begin,word,int,,,1,,,,,
strcasecmp,word,remotetasks,int,,,0,,,,,
strcasecmp,remotetasks,word,int,,,1,,,,,
strcasecmp,word,localtasks,int,,,0,,,,,
strcasecmp,localtasks,word,int,,,1,,,,,
strcasecmp,word,end,int,,,0,,,,,
strcasecmp,end,word,int,,,1,,,,,
strcasecmp,word,remotetasks,int,,,0,,,,,
strcasecmp,remotetasks,word,int,,,1,,,,,
strcmp,word,+,int,,,0,,,,,
strcmp,+,word,int,,,1,,,,,
strcmp,word,-,int,,,0,,,,,
strcmp,-,word,int,,,1,,,,,
strcmp,word,-,int,,,0,,,,,
strcmp,-,word,int,,,1,,,,,
strcasecmp,word,end,int,,,0,,,,,
strcasecmp,end,word,int,,,1,,,,,
strcasecmp,word,localtasks,int,,,0,,,,,
strcasecmp,localtasks,word,int,,,1,,,,,
strcmp,word,+,int,,,0,,,,,
strcmp,+,word,int,,,1,,,,,
strcmp,word,-,int,,,0,,,,,
strcmp,-,word,int,,,1,,,,,
strcmp,word,-,int,,,0,,,,,
strcmp,-,word,int,,,1,,,,,
listen,s,backlog,int,,,0,,,,,
listen,backlog,s,int,,,1,,,,,
calloc,size,sizeof,void *,,,0,,,,,
calloc,sizeof,size,void *,,,1,,,,,
strcmp,sp,str,int,,,0,,,,,
strcmp,str,sp,int,,,1,,,,,
strcmp,sp,str,int,,,0,,,,,
strcmp,str,sp,int,,,1,,,,,
calloc,j,sizeof,void *,,,0,,,,,
calloc,sizeof,j,void *,,,1,,,,,
strcmp,clname,name,int,,,0,,,,,
strcmp,name,clname,int,,,1,,,,,
strstr,path,/tmp_mnt,char *,,,0,,,,,
strstr,/tmp_mnt,path,char *,,,1,,,,,
strstr,path,/tmp_mnt,char *,,,0,,,,,
strstr,/tmp_mnt,path,char *,,,1,,,,,
tryPwd,path,sp,int,,,0,,,,,
tryPwd,sp,path,int,,,1,,,,,
strstr,path,/tmp_mnt,char *,,,0,,,,,
strstr,/tmp_mnt,path,char *,,,1,,,,,
strcmp,pwdpath,/,int,,,0,,,,,
strcmp,/,pwdpath,int,,,1,,,,,
strstr,path,/net/,char *,,,0,,,,,
strstr,/net/,path,char *,,,1,,,,,
strstr,path,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,path,char *,,,1,,,,,
strstr,filename,/net/,char *,,,0,,,,,
strstr,/net/,filename,char *,,,1,,,,,
strstr,filename,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,filename,char *,,,1,,,,,
fopen,usePath,type,int,,,0,,,,,
fopen,type,usePath,int,,,1,,,,,
strstr,filename,/net/,char *,,,0,,,,,
strstr,/net/,filename,char *,,,1,,,,,
fopen,usePath,type,int,,,0,,,,,
fopen,type,usePath,int,,,1,,,,,
strstr,filename,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,filename,char *,,,1,,,,,
fopen,usePath,type,int,,,0,,,,,
fopen,type,usePath,int,,,1,,,,,
fopen,usePath,type,int,,,0,,,,,
fopen,type,usePath,int,,,1,,,,,
fopen,usePath,type,int,,,0,,,,,
fopen,type,usePath,int,,,1,,,,,
strstr,filename,/net/,char *,,,0,,,,,
strstr,/net/,filename,char *,,,1,,,,,
strstr,filename,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,filename,char *,,,1,,,,,
strstr,filename,/net/,char *,,,0,,,,,
strstr,/net/,filename,char *,,,1,,,,,
strstr,filename,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,filename,char *,,,1,,,,,
strstr,filename,/net/,char *,,,0,,,,,
strstr,/net/,filename,char *,,,1,,,,,
strstr,filename,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,filename,char *,,,1,,,,,
rename,from,to,int,,,0,,,,,
rename,to,from,int,,,1,,,,,
rename,from,to,int,,,0,,,,,
rename,to,from,int,,,1,,,,,
strstr,from,/net/,char *,,,0,,,,,
strstr,/net/,from,char *,,,1,,,,,
strstr,to,/net,char *,,,0,,,,,
strstr,/net,to,char *,,,1,,,,,
rename,from,to,int,,,0,,,,,
rename,to,from,int,,,1,,,,,
strstr,from,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,from,char *,,,1,,,,,
strstr,to,/tmp_mnt/,char *,,,0,,,,,
strstr,/tmp_mnt/,to,char *,,,1,,,,,
rename,from,to,int,,,0,,,,,
rename,to,from,int,,,1,,,,,
rename,from,to,int,,,0,,,,,
rename,to,from,int,,,1,,,,,
rename,from,to,int,,,0,,,,,
rename,to,from,int,,,1,,,,,
calloc,numEnv,sizeof,void *,__nmemb,__size,0,,,,,
calloc,sizeof,numEnv,void *,__nmemb,__size,1,,,,,
fopen,fname,r,FILE *,,,0,,,,,
fopen,r,fname,FILE *,,,1,,,,,
strcasecmp,word,host,int,,,0,,,,,
strcasecmp,host,word,int,,,1,,,,,
strcasecmp,word,hosttype,int,,,0,,,,,
strcasecmp,hosttype,word,int,,,1,,,,,
strcasecmp,word,hostmodel,int,,,0,,,,,
strcasecmp,hostmodel,word,int,,,1,,,,,
strcasecmp,word,resource,int,,,0,,,,,
strcasecmp,resource,word,int,,,1,,,,,
strcasecmp,word,cluster,int,,,0,,,,,
strcasecmp,cluster,word,int,,,1,,,,,
strcasecmp,word,newindex,int,,,0,,,,,
strcasecmp,newindex,word,int,,,1,,,,,
strcasecmp,word,clustermanager,int,,,0,,,,,
strcasecmp,clustermanager,word,int,,,1,,,,,
strcasecmp,word,clusteradmins,int,,,0,,,,,
strcasecmp,clusteradmins,word,int,,,1,,,,,
strcasecmp,word,parameters,int,,,0,,,,,
strcasecmp,parameters,word,int,,,1,,,,,
strcasecmp,word,host,int,,,0,,,,,
strcasecmp,host,word,int,,,1,,,,,
strcasecmp,word,resourceMap,int,,,0,,,,,
strcasecmp,resourceMap,word,int,,,1,,,,,
strcmp,secName,clustermanager,int,,,0,,,,,
